OrderID,ProductID,UnitPrice,Quantity,Discount,CustomerID,OrderDate,ShipperID,Freight,SalesAmount
10519,56,38,40,0,CHOPS,4/28/2014 0:00,3,91.76,1520
10519,60,34,10,0.05,CHOPS,4/28/2014 0:00,3,91.76,323
10520,24,4.5,8,0,SANTG,4/29/2014 0:00,1,13.37,36
10520,53,32.8,5,0,SANTG,4/29/2014 0:00,1,13.37,164
10521,35,18,3,0,CACTU,4/29/2014 0:00,2,17.22,54
10521,41,9.65,10,0,CACTU,4/29/2014 0:00,2,17.22,96.5
10521,68,12.5,6,0,CACTU,4/29/2014 0:00,2,17.22,75
10522,1,18,40,0.2,LEHMS,4/30/2014 0:00,1,45.33,576
10522,8,40,24,0,LEHMS,4/30/2014 0:00,1,45.33,960
10522,30,25.89,20,0.2,LEHMS,4/30/2014 0:00,1,45.33,414.24
10522,40,18.4,25,0.2,LEHMS,4/30/2014 0:00,1,45.33,368
10523,17,39,25,0.1,SEVES,5/1/2014 0:00,2,77.63,877.5
10523,20,81,15,0.1,SEVES,5/1/2014 0:00,2,77.63,1093.5
10523,37,26,18,0.1,SEVES,5/1/2014 0:00,2,77.63,421.2
10523,41,9.65,6,0.1,SEVES,5/1/2014 0:00,2,77.63,52.11
10524,10,31,2,0,BERGS,5/1/2014 0:00,2,244.79,62
10524,30,25.89,10,0,BERGS,5/1/2014 0:00,2,244.79,258.9
10524,43,46,60,0,BERGS,5/1/2014 0:00,2,244.79,2760
10524,54,7.45,15,0,BERGS,5/1/2014 0:00,2,244.79,111.75
10525,36,19,30,0,BONAP,5/2/2014 0:00,2,11.06,570
10525,40,18.4,15,0.1,BONAP,5/2/2014 0:00,2,11.06,248.4
10526,1,18,8,0.15,WARTH,5/5/2014 0:00,2,58.59,122.4
10526,13,6,10,0,WARTH,5/5/2014 0:00,2,58.59,60
10526,56,38,30,0.15,WARTH,5/5/2014 0:00,2,58.59,969
10527,4,22,50,0.1,QUICK,5/5/2014 0:00,1,41.9,990
10527,36,19,30,0.1,QUICK,5/5/2014 0:00,1,41.9,513
10528,11,21,3,0,GREAL,5/6/2014 0:00,2,3.35,63
10528,33,2.5,8,0.2,GREAL,5/6/2014 0:00,2,3.35,16
10528,72,34.8,9,0,GREAL,5/6/2014 0:00,2,3.35,313.2
10529,55,24,14,0,MAISD,5/7/2014 0:00,2,66.69,336
10529,68,12.5,20,0,MAISD,5/7/2014 0:00,2,66.69,250
10529,69,36,10,0,MAISD,5/7/2014 0:00,2,66.69,360
10530,17,39,40,0,PICCO,5/8/2014 0:00,2,339.22,1560
10530,43,46,25,0,PICCO,5/8/2014 0:00,2,339.22,1150
10530,61,28.5,20,0,PICCO,5/8/2014 0:00,2,339.22,570
10530,76,18,50,0,PICCO,5/8/2014 0:00,2,339.22,900
10531,59,55,2,0,OCEAN,5/8/2014 0:00,1,8.12,110
10532,30,25.89,15,0,EASTC,5/9/2014 0:00,3,74.46,388.35
10532,66,17,24,0,EASTC,5/9/2014 0:00,3,74.46,408
10533,4,22,50,0.05,FOLKO,5/12/2014 0:00,1,188.04,1045
10533,72,34.8,24,0,FOLKO,5/12/2014 0:00,1,188.04,835.2
10533,73,15,24,0.05,FOLKO,5/12/2014 0:00,1,188.04,342
10534,30,25.89,10,0,LEHMS,5/12/2014 0:00,2,27.94,258.9
10534,40,18.4,10,0.2,LEHMS,5/12/2014 0:00,2,27.94,147.2
10534,54,7.45,10,0.2,LEHMS,5/12/2014 0:00,2,27.94,59.6
10535,11,21,50,0.1,ANTON,5/13/2014 0:00,1,15.64,945
10535,40,18.4,10,0.1,ANTON,5/13/2014 0:00,1,15.64,165.6
10535,57,19.5,5,0.1,ANTON,5/13/2014 0:00,1,15.64,87.75
10535,59,55,15,0.1,ANTON,5/13/2014 0:00,1,15.64,742.5
10536,12,38,15,0.25,LEHMS,5/14/2014 0:00,2,58.88,427.5
10536,31,12.5,20,0,LEHMS,5/14/2014 0:00,2,58.88,250
10536,33,2.5,30,0,LEHMS,5/14/2014 0:00,2,58.88,75
10536,60,34,35,0.25,LEHMS,5/14/2014 0:00,2,58.88,892.5
10537,31,12.5,30,0,RICSU,5/14/2014 0:00,1,78.85,375
10537,51,53,6,0,RICSU,5/14/2014 0:00,1,78.85,318
10537,58,13.25,20,0,RICSU,5/14/2014 0:00,1,78.85,265
10537,72,34.8,21,0,RICSU,5/14/2014 0:00,1,78.85,730.8
10537,73,15,9,0,RICSU,5/14/2014 0:00,1,78.85,135
10538,70,15,7,0,BSBEV,5/15/2014 0:00,3,4.87,105
10538,72,34.8,1,0,BSBEV,5/15/2014 0:00,3,4.87,34.8
10539,13,6,8,0,BSBEV,5/16/2014 0:00,3,12.36,48
10539,21,10,15,0,BSBEV,5/16/2014 0:00,3,12.36,150
10539,33,2.5,15,0,BSBEV,5/16/2014 0:00,3,12.36,37.5
10539,49,20,6,0,BSBEV,5/16/2014 0:00,3,12.36,120
10540,3,10,60,0,QUICK,5/19/2014 0:00,3,1007.64,600
10540,26,31.23,40,0,QUICK,5/19/2014 0:00,3,1007.64,1249.2
10540,38,263.5,30,0,QUICK,5/19/2014 0:00,3,1007.64,7905
10540,68,12.5,35,0,QUICK,5/19/2014 0:00,3,1007.64,437.5
10541,24,4.5,35,0.1,HANAR,5/19/2014 0:00,1,68.65,141.75
10541,38,263.5,4,0.1,HANAR,5/19/2014 0:00,1,68.65,948.6
10541,65,21.05,36,0.1,HANAR,5/19/2014 0:00,1,68.65,682.02
10541,71,21.5,9,0.1,HANAR,5/19/2014 0:00,1,68.65,174.15
10542,11,21,15,0.05,KOENE,5/20/2014 0:00,3,10.95,299.25
10542,54,7.45,24,0.05,KOENE,5/20/2014 0:00,3,10.95,169.86
10543,12,38,30,0.15,LILAS,5/21/2014 0:00,2,48.17,969
10543,23,9,70,0.15,LILAS,5/21/2014 0:00,2,48.17,535.5
10544,28,45.6,7,0,LONEP,5/21/2014 0:00,1,24.91,319.2
10544,67,14,7,0,LONEP,5/21/2014 0:00,1,24.91,98
10545,11,21,10,0,LAZYK,5/22/2014 0:00,2,11.92,210
10546,7,30,10,0,VICTE,5/23/2014 0:00,3,194.72,300
10546,35,18,30,0,VICTE,5/23/2014 0:00,3,194.72,540
10546,62,49.3,40,0,VICTE,5/23/2014 0:00,3,194.72,1972
10547,32,32,24,0.15,SEVES,5/23/2014 0:00,2,178.43,652.8
10547,36,19,60,0,SEVES,5/23/2014 0:00,2,178.43,1140
10548,34,14,10,0.25,TOMSP,5/26/2014 0:00,2,1.43,105
10548,41,9.65,14,0,TOMSP,5/26/2014 0:00,2,1.43,135.1
10549,31,12.5,55,0.15,QUICK,5/27/2014 0:00,1,171.24,584.375
10549,45,9.5,100,0.15,QUICK,5/27/2014 0:00,1,171.24,807.5
10549,51,53,48,0.15,QUICK,5/27/2014 0:00,1,171.24,2162.4
10550,17,39,8,0.1,GODOS,5/28/2014 0:00,3,4.32,280.8
10550,19,9.2,10,0,GODOS,5/28/2014 0:00,3,4.32,92
10550,21,10,6,0.1,GODOS,5/28/2014 0:00,3,4.32,54
10550,61,28.5,10,0.1,GODOS,5/28/2014 0:00,3,4.32,256.5
10551,16,17.45,40,0.15,FURIB,5/28/2014 0:00,3,72.95,593.3
10551,35,18,20,0.15,FURIB,5/28/2014 0:00,3,72.95,306
10551,44,19.45,40,0,FURIB,5/28/2014 0:00,3,72.95,778
10552,69,36,18,0,HILAA,5/29/2014 0:00,1,83.22,648
10552,75,7.75,30,0,HILAA,5/29/2014 0:00,1,83.22,232.5
10553,11,21,15,0,WARTH,5/30/2014 0:00,2,149.49,315
10553,16,17.45,14,0,WARTH,5/30/2014 0:00,2,149.49,244.3
10553,22,21,24,0,WARTH,5/30/2014 0:00,2,149.49,504
10553,31,12.5,30,0,WARTH,5/30/2014 0:00,2,149.49,375
10553,35,18,6,0,WARTH,5/30/2014 0:00,2,149.49,108
10554,16,17.45,30,0.05,OTTIK,5/30/2014 0:00,3,120.97,497.325
10554,23,9,20,0.05,OTTIK,5/30/2014 0:00,3,120.97,171
10554,62,49.3,20,0.05,OTTIK,5/30/2014 0:00,3,120.97,936.7
10554,77,13,10,0.05,OTTIK,5/30/2014 0:00,3,120.97,123.5
10555,14,23.25,30,0.2,SAVEA,6/2/2014 0:00,3,252.49,558
10555,19,9.2,35,0.2,SAVEA,6/2/2014 0:00,3,252.49,257.6
10555,24,4.5,18,0.2,SAVEA,6/2/2014 0:00,3,252.49,64.8
10555,51,53,20,0.2,SAVEA,6/2/2014 0:00,3,252.49,848
10555,56,38,40,0.2,SAVEA,6/2/2014 0:00,3,252.49,1216
10556,72,34.8,24,0,SIMOB,6/3/2014 0:00,1,9.8,835.2
10557,64,33.25,30,0,LEHMS,6/3/2014 0:00,2,96.72,997.5
10557,75,7.75,20,0,LEHMS,6/3/2014 0:00,2,96.72,155
10558,47,9.5,25,0,AROUT,6/4/2014 0:00,2,72.97,237.5
10558,51,53,20,0,AROUT,6/4/2014 0:00,2,72.97,1060
10558,52,7,30,0,AROUT,6/4/2014 0:00,2,72.97,210
10558,53,32.8,18,0,AROUT,6/4/2014 0:00,2,72.97,590.4
10558,73,15,3,0,AROUT,6/4/2014 0:00,2,72.97,45
10559,41,9.65,12,0.05,BLONP,6/5/2014 0:00,1,8.05,110.01
10559,55,24,18,0.05,BLONP,6/5/2014 0:00,1,8.05,410.4
10560,30,25.89,20,0,FRANK,6/6/2014 0:00,1,36.65,517.8
10560,62,49.3,15,0.25,FRANK,6/6/2014 0:00,1,36.65,554.625
10561,44,19.45,10,0,FOLKO,6/6/2014 0:00,2,242.21,194.5
10561,51,53,50,0,FOLKO,6/6/2014 0:00,2,242.21,2650
10562,33,2.5,20,0.1,REGGC,6/9/2014 0:00,1,22.95,45
10562,62,49.3,10,0.1,REGGC,6/9/2014 0:00,1,22.95,443.7
10563,36,19,25,0,RICAR,6/10/2014 0:00,2,60.43,475
10563,52,7,70,0,RICAR,6/10/2014 0:00,2,60.43,490
10564,17,39,16,0.05,RATTC,6/10/2014 0:00,3,13.75,592.8
10564,31,12.5,6,0.05,RATTC,6/10/2014 0:00,3,13.75,71.25
10564,55,24,25,0.05,RATTC,6/10/2014 0:00,3,13.75,570
10565,24,4.5,25,0.1,MEREP,6/11/2014 0:00,2,7.15,101.25
10565,64,33.25,18,0.1,MEREP,6/11/2014 0:00,2,7.15,538.65
10566,11,21,35,0.15,BLONP,6/12/2014 0:00,1,88.4,624.75
10566,18,62.5,18,0.15,BLONP,6/12/2014 0:00,1,88.4,956.25
10566,76,18,10,0,BLONP,6/12/2014 0:00,1,88.4,180
10567,31,12.5,60,0.2,HUNGO,6/12/2014 0:00,1,33.97,600
10567,51,53,3,0,HUNGO,6/12/2014 0:00,1,33.97,159
10567,59,55,40,0.2,HUNGO,6/12/2014 0:00,1,33.97,1760
10568,10,31,5,0,GALED,6/13/2014 0:00,3,6.54,155
10569,31,12.5,35,0.2,RATTC,6/16/2014 0:00,1,58.98,350
10569,76,18,30,0,RATTC,6/16/2014 0:00,1,58.98,540
10570,11,21,15,0.05,MEREP,6/17/2014 0:00,3,188.99,299.25
10570,56,38,60,0.05,MEREP,6/17/2014 0:00,3,188.99,2166
10571,14,23.25,11,0.15,ERNSH,6/17/2014 0:00,3,26.06,217.3875
10571,42,14,28,0.15,ERNSH,6/17/2014 0:00,3,26.06,333.2
10572,16,17.45,12,0.1,BERGS,6/18/2014 0:00,2,116.43,188.46
10572,32,32,10,0.1,BERGS,6/18/2014 0:00,2,116.43,288
10572,40,18.4,50,0,BERGS,6/18/2014 0:00,2,116.43,920
10572,75,7.75,15,0.1,BERGS,6/18/2014 0:00,2,116.43,104.625
10573,17,39,18,0,ANTON,6/19/2014 0:00,3,84.84,702
10573,34,14,40,0,ANTON,6/19/2014 0:00,3,84.84,560
10573,53,32.8,25,0,ANTON,6/19/2014 0:00,3,84.84,820
10574,33,2.5,14,0,TRAIH,6/19/2014 0:00,2,37.6,35
10574,40,18.4,2,0,TRAIH,6/19/2014 0:00,2,37.6,36.8
10574,62,49.3,10,0,TRAIH,6/19/2014 0:00,2,37.6,493
10574,64,33.25,6,0,TRAIH,6/19/2014 0:00,2,37.6,199.5
10575,59,55,12,0,MORGK,6/20/2014 0:00,1,127.34,660
10575,63,43.9,6,0,MORGK,6/20/2014 0:00,1,127.34,263.4
10575,72,34.8,30,0,MORGK,6/20/2014 0:00,1,127.34,1044
10575,76,18,10,0,MORGK,6/20/2014 0:00,1,127.34,180
10576,1,18,10,0,TORTU,6/23/2014 0:00,3,18.56,180
10576,31,12.5,20,0,TORTU,6/23/2014 0:00,3,18.56,250
10576,44,19.45,21,0,TORTU,6/23/2014 0:00,3,18.56,408.45
10577,39,18,10,0,TRAIH,6/23/2014 0:00,2,25.41,180
10577,75,7.75,20,0,TRAIH,6/23/2014 0:00,2,25.41,155
10577,77,13,18,0,TRAIH,6/23/2014 0:00,2,25.41,234
10578,35,18,20,0,BSBEV,6/24/2014 0:00,3,29.6,360
10578,57,19.5,6,0,BSBEV,6/24/2014 0:00,3,29.6,117
10579,15,15.5,10,0,LETSS,6/25/2014 0:00,2,13.73,155
10579,75,7.75,21,0,LETSS,6/25/2014 0:00,2,13.73,162.75
10580,14,23.25,15,0.05,OTTIK,6/26/2014 0:00,3,75.89,331.3125
10580,41,9.65,9,0.05,OTTIK,6/26/2014 0:00,3,75.89,82.5075
10580,65,21.05,30,0.05,OTTIK,6/26/2014 0:00,3,75.89,599.925
10581,75,7.75,50,0.2,FAMIA,6/26/2014 0:00,1,3.01,310
10582,57,19.5,4,0,BLAUS,6/27/2014 0:00,2,27.71,78
10582,76,18,14,0,BLAUS,6/27/2014 0:00,2,27.71,252
10583,29,123.79,10,0,WARTH,6/30/2014 0:00,2,7.28,1237.9
10583,60,34,24,0.15,WARTH,6/30/2014 0:00,2,7.28,693.6
10583,69,36,10,0.15,WARTH,6/30/2014 0:00,2,7.28,306
10584,31,12.5,50,0.05,BLONP,6/30/2014 0:00,1,59.14,593.75
10585,47,9.5,15,0,WELLI,7/1/2014 0:00,1,13.41,142.5
10586,52,7,4,0.15,REGGC,7/2/2014 0:00,1,0.48,23.8
10587,26,31.23,6,0,QUEDE,7/2/2014 0:00,1,62.52,187.38
10587,35,18,20,0,QUEDE,7/2/2014 0:00,1,62.52,360
10587,77,13,20,0,QUEDE,7/2/2014 0:00,1,62.52,260
10588,18,62.5,40,0.2,QUICK,7/3/2014 0:00,3,194.67,2000
10588,42,14,100,0.2,QUICK,7/3/2014 0:00,3,194.67,1120
10589,35,18,4,0,GREAL,7/4/2014 0:00,2,4.42,72
10590,1,18,20,0,MEREP,7/7/2014 0:00,3,44.77,360
10590,77,13,60,0.05,MEREP,7/7/2014 0:00,3,44.77,741
10591,3,10,14,0,VAFFE,7/7/2014 0:00,1,55.92,140
10591,7,30,10,0,VAFFE,7/7/2014 0:00,1,55.92,300
10591,54,7.45,50,0,VAFFE,7/7/2014 0:00,1,55.92,372.5
10592,15,15.5,25,0.05,LEHMS,7/8/2014 0:00,1,32.1,368.125
10592,26,31.23,5,0.05,LEHMS,7/8/2014 0:00,1,32.1,148.3425
10593,20,81,21,0.2,LEHMS,7/9/2014 0:00,2,174.2,1360.8
10593,69,36,20,0.2,LEHMS,7/9/2014 0:00,2,174.2,576
10593,76,18,4,0.2,LEHMS,7/9/2014 0:00,2,174.2,57.6
10594,52,7,24,0,OLDWO,7/9/2014 0:00,2,5.24,168
10594,58,13.25,30,0,OLDWO,7/9/2014 0:00,2,5.24,397.5
10595,35,18,30,0.25,ERNSH,7/10/2014 0:00,1,96.78,405
10595,61,28.5,120,0.25,ERNSH,7/10/2014 0:00,1,96.78,2565
10595,69,36,65,0.25,ERNSH,7/10/2014 0:00,1,96.78,1755
10596,56,38,5,0.2,WHITC,7/11/2014 0:00,1,16.34,152
10596,63,43.9,24,0.2,WHITC,7/11/2014 0:00,1,16.34,842.88
10596,75,7.75,30,0.2,WHITC,7/11/2014 0:00,1,16.34,186
10597,24,4.5,35,0.2,PICCO,7/11/2014 0:00,3,35.12,126
10597,57,19.5,20,0,PICCO,7/11/2014 0:00,3,35.12,390
10597,65,21.05,12,0.2,PICCO,7/11/2014 0:00,3,35.12,202.08
10598,27,43.9,50,0,RATTC,7/14/2014 0:00,3,44.42,2195
10598,71,21.5,9,0,RATTC,7/14/2014 0:00,3,44.42,193.5
10599,62,49.3,10,0,BSBEV,7/15/2014 0:00,3,29.98,493
10600,54,7.45,4,0,HUNGC,7/16/2014 0:00,1,45.13,29.8
10600,73,15,30,0,HUNGC,7/16/2014 0:00,1,45.13,450
10601,13,6,60,0,HILAA,7/16/2014 0:00,1,58.3,360
10601,59,55,35,0,HILAA,7/16/2014 0:00,1,58.3,1925
10602,77,13,5,0.25,VAFFE,7/17/2014 0:00,2,2.92,48.75
10603,22,21,48,0,SAVEA,7/18/2014 0:00,2,48.77,1008
10603,49,20,25,0.05,SAVEA,7/18/2014 0:00,2,48.77,475
10604,48,12.75,6,0.1,FURIB,7/18/2014 0:00,1,7.46,68.85
10604,76,18,10,0.1,FURIB,7/18/2014 0:00,1,7.46,162
10605,16,17.45,30,0.05,MEREP,7/21/2014 0:00,2,379.13,497.325
10605,59,55,20,0.05,MEREP,7/21/2014 0:00,2,379.13,1045
10605,60,34,70,0.05,MEREP,7/21/2014 0:00,2,379.13,2261
10605,71,21.5,15,0.05,MEREP,7/21/2014 0:00,2,379.13,306.375
10606,4,22,20,0.2,TRADH,7/22/2014 0:00,3,79.4,352
10606,55,24,20,0.2,TRADH,7/22/2014 0:00,3,79.4,384
10606,62,49.3,10,0.2,TRADH,7/22/2014 0:00,3,79.4,394.4
10607,7,30,45,0,SAVEA,7/22/2014 0:00,1,200.24,1350
10607,17,39,100,0,SAVEA,7/22/2014 0:00,1,200.24,3900
10607,33,2.5,14,0,SAVEA,7/22/2014 0:00,1,200.24,35
10607,40,18.4,42,0,SAVEA,7/22/2014 0:00,1,200.24,772.8
10607,72,34.8,12,0,SAVEA,7/22/2014 0:00,1,200.24,417.6
10608,56,38,28,0,TOMSP,7/23/2014 0:00,2,27.79,1064
10609,1,18,3,0,DUMON,7/24/2014 0:00,2,1.85,54
10609,10,31,10,0,DUMON,7/24/2014 0:00,2,1.85,310
10609,21,10,6,0,DUMON,7/24/2014 0:00,2,1.85,60
10610,36,19,21,0.25,LAMAI,7/25/2014 0:00,1,26.78,299.25
10611,1,18,6,0,WOLZA,7/25/2014 0:00,2,80.65,108
10611,2,19,10,0,WOLZA,7/25/2014 0:00,2,80.65,190
10611,60,34,15,0,WOLZA,7/25/2014 0:00,2,80.65,510
10612,10,31,70,0,SAVEA,7/28/2014 0:00,2,544.08,2170
10612,36,19,55,0,SAVEA,7/28/2014 0:00,2,544.08,1045
10612,49,20,18,0,SAVEA,7/28/2014 0:00,2,544.08,360
10612,60,34,40,0,SAVEA,7/28/2014 0:00,2,544.08,1360
10612,76,18,80,0,SAVEA,7/28/2014 0:00,2,544.08,1440
10613,13,6,8,0.1,HILAA,7/29/2014 0:00,2,8.11,43.2
10613,75,7.75,40,0,HILAA,7/29/2014 0:00,2,8.11,310
10614,11,21,14,0,BLAUS,7/29/2014 0:00,3,1.93,294
10614,21,10,8,0,BLAUS,7/29/2014 0:00,3,1.93,80
10614,39,18,5,0,BLAUS,7/29/2014 0:00,3,1.93,90
10615,55,24,5,0,WILMK,7/30/2014 0:00,3,0.75,120
10616,38,263.5,15,0.05,GREAL,7/31/2014 0:00,2,116.53,3754.875
10616,56,38,14,0,GREAL,7/31/2014 0:00,2,116.53,532
10616,70,15,15,0.05,GREAL,7/31/2014 0:00,2,116.53,213.75
10616,71,21.5,15,0.05,GREAL,7/31/2014 0:00,2,116.53,306.375
10617,59,55,30,0.15,GREAL,7/31/2014 0:00,2,18.53,1402.5
10618,6,25,70,0,MEREP,8/1/2014 0:00,1,154.68,1750
10618,56,38,20,0,MEREP,8/1/2014 0:00,1,154.68,760
10618,68,12.5,15,0,MEREP,8/1/2014 0:00,1,154.68,187.5
10619,21,10,42,0,MEREP,8/4/2014 0:00,3,91.05,420
10619,22,21,40,0,MEREP,8/4/2014 0:00,3,91.05,840
10620,24,4.5,5,0,LAUGB,8/5/2014 0:00,3,0.94,22.5
10620,52,7,5,0,LAUGB,8/5/2014 0:00,3,0.94,35
10621,19,9.2,5,0,ISLAT,8/5/2014 0:00,2,23.73,46
10621,23,9,10,0,ISLAT,8/5/2014 0:00,2,23.73,90
10621,70,15,20,0,ISLAT,8/5/2014 0:00,2,23.73,300
10621,71,21.5,15,0,ISLAT,8/5/2014 0:00,2,23.73,322.5
10622,2,19,20,0,RICAR,8/6/2014 0:00,3,50.97,380
10622,68,12.5,18,0.2,RICAR,8/6/2014 0:00,3,50.97,180
10623,14,23.25,21,0,FRANK,8/7/2014 0:00,2,97.18,488.25
10623,19,9.2,15,0.1,FRANK,8/7/2014 0:00,2,97.18,124.2
10623,21,10,25,0.1,FRANK,8/7/2014 0:00,2,97.18,225
10623,24,4.5,3,0,FRANK,8/7/2014 0:00,2,97.18,13.5
10623,35,18,30,0.1,FRANK,8/7/2014 0:00,2,97.18,486
10624,28,45.6,10,0,THECR,8/7/2014 0:00,2,94.8,456
10624,29,123.79,6,0,THECR,8/7/2014 0:00,2,94.8,742.74
10624,44,19.45,10,0,THECR,8/7/2014 0:00,2,94.8,194.5
10625,14,23.25,3,0,ANATR,8/8/2014 0:00,1,43.9,69.75
10625,42,14,5,0,ANATR,8/8/2014 0:00,1,43.9,70
10625,60,34,10,0,ANATR,8/8/2014 0:00,1,43.9,340
10626,53,32.8,12,0,BERGS,8/11/2014 0:00,2,138.69,393.6
10626,60,34,20,0,BERGS,8/11/2014 0:00,2,138.69,680
10626,71,21.5,20,0,BERGS,8/11/2014 0:00,2,138.69,430
10627,62,49.3,15,0,SAVEA,8/11/2014 0:00,3,107.46,739.5
10627,73,15,35,0.15,SAVEA,8/11/2014 0:00,3,107.46,446.25
10628,1,18,25,0,BLONP,8/12/2014 0:00,3,30.36,450
10629,29,123.79,20,0,GODOS,8/12/2014 0:00,3,85.46,2475.8
10629,64,33.25,9,0,GODOS,8/12/2014 0:00,3,85.46,299.25
10630,55,24,12,0.05,KOENE,8/13/2014 0:00,2,32.35,273.6
10630,76,18,35,0,KOENE,8/13/2014 0:00,2,32.35,630
10631,75,7.75,8,0.1,LAMAI,8/14/2014 0:00,1,0.87,55.8
10632,2,19,30,0.05,WANDK,8/14/2014 0:00,1,41.38,541.5
10632,33,2.5,20,0.05,WANDK,8/14/2014 0:00,1,41.38,47.5
10633,12,38,36,0.15,ERNSH,8/15/2014 0:00,3,477.9,1162.8
10633,13,6,13,0.15,ERNSH,8/15/2014 0:00,3,477.9,66.3
10633,26,31.23,35,0.15,ERNSH,8/15/2014 0:00,3,477.9,929.0925
10633,62,49.3,80,0.15,ERNSH,8/15/2014 0:00,3,477.9,3352.4
10634,7,30,35,0,FOLIG,8/15/2014 0:00,3,487.38,1050
10634,18,62.5,50,0,FOLIG,8/15/2014 0:00,3,487.38,3125
10634,51,53,15,0,FOLIG,8/15/2014 0:00,3,487.38,795
10634,75,7.75,2,0,FOLIG,8/15/2014 0:00,3,487.38,15.5
10635,4,22,10,0.1,MAGAA,8/18/2014 0:00,3,47.46,198
10635,5,21.35,15,0.1,MAGAA,8/18/2014 0:00,3,47.46,288.225
10635,22,21,40,0,MAGAA,8/18/2014 0:00,3,47.46,840
10636,4,22,25,0,WARTH,8/19/2014 0:00,1,1.15,550
10636,58,13.25,6,0,WARTH,8/19/2014 0:00,1,1.15,79.5
10637,11,21,10,0,QUEEN,8/19/2014 0:00,1,201.29,210
10637,50,16.25,25,0.05,QUEEN,8/19/2014 0:00,1,201.29,385.9375
10637,56,38,60,0.05,QUEEN,8/19/2014 0:00,1,201.29,2166
10638,45,9.5,20,0,LINOD,8/20/2014 0:00,1,158.44,190
10638,65,21.05,21,0,LINOD,8/20/2014 0:00,1,158.44,442.05
10638,72,34.8,60,0,LINOD,8/20/2014 0:00,1,158.44,2088
10639,18,62.5,8,0,SANTG,8/20/2014 0:00,3,38.64,500
10640,69,36,20,0.25,WANDK,8/21/2014 0:00,1,23.55,540
10640,70,15,15,0.25,WANDK,8/21/2014 0:00,1,23.55,168.75
10641,2,19,50,0,HILAA,8/22/2014 0:00,2,179.61,950
10641,40,18.4,60,0,HILAA,8/22/2014 0:00,2,179.61,1104
10642,21,10,30,0.2,SIMOB,8/22/2014 0:00,3,41.89,240
10642,61,28.5,20,0.2,SIMOB,8/22/2014 0:00,3,41.89,456
10643,28,45.6,15,0.25,ALFKI,8/25/2014 0:00,1,29.46,513
10643,39,18,21,0.25,ALFKI,8/25/2014 0:00,1,29.46,283.5
10643,46,12,2,0.25,ALFKI,8/25/2014 0:00,1,29.46,18
10644,18,62.5,4,0.1,WELLI,8/25/2014 0:00,2,0.14,225
10644,43,46,20,0,WELLI,8/25/2014 0:00,2,0.14,920
10644,46,12,21,0.1,WELLI,8/25/2014 0:00,2,0.14,226.8
10645,18,62.5,20,0,HANAR,8/26/2014 0:00,1,12.41,1250
10645,36,19,15,0,HANAR,8/26/2014 0:00,1,12.41,285
10646,1,18,15,0.25,HUNGO,8/27/2014 0:00,3,142.33,202.5
10646,10,31,18,0.25,HUNGO,8/27/2014 0:00,3,142.33,418.5
10646,71,21.5,30,0.25,HUNGO,8/27/2014 0:00,3,142.33,483.75
10646,77,13,35,0.25,HUNGO,8/27/2014 0:00,3,142.33,341.25
10647,19,9.2,30,0,QUEDE,8/27/2014 0:00,2,45.54,276
10647,39,18,20,0,QUEDE,8/27/2014 0:00,2,45.54,360
10648,22,21,15,0,RICAR,8/28/2014 0:00,2,14.25,315
10648,24,4.5,15,0.15,RICAR,8/28/2014 0:00,2,14.25,57.375
10649,28,45.6,20,0,MAISD,8/28/2014 0:00,3,6.2,912
10649,72,34.8,15,0,MAISD,8/28/2014 0:00,3,6.2,522
10650,30,25.89,30,0,FAMIA,8/29/2014 0:00,3,176.81,776.7
10650,53,32.8,25,0.05,FAMIA,8/29/2014 0:00,3,176.81,779
10650,54,7.45,30,0,FAMIA,8/29/2014 0:00,3,176.81,223.5
10651,19,9.2,12,0.25,WANDK,9/1/2014 0:00,2,20.6,82.8
10651,22,21,20,0.25,WANDK,9/1/2014 0:00,2,20.6,315
10652,30,25.89,2,0.25,GOURL,9/1/2014 0:00,2,7.14,38.835
10652,42,14,20,0,GOURL,9/1/2014 0:00,2,7.14,280
10653,16,17.45,30,0.1,FRANK,9/2/2014 0:00,1,93.25,471.15
10653,60,34,20,0.1,FRANK,9/2/2014 0:00,1,93.25,612
10654,4,22,12,0.1,BERGS,9/2/2014 0:00,1,55.26,237.6
10654,39,18,20,0.1,BERGS,9/2/2014 0:00,1,55.26,324
10654,54,7.45,6,0.1,BERGS,9/2/2014 0:00,1,55.26,40.23
10655,41,9.65,20,0.2,REGGC,9/3/2014 0:00,2,4.41,154.4
10656,14,23.25,3,0.1,GREAL,9/4/2014 0:00,1,57.15,62.775
10656,44,19.45,28,0.1,GREAL,9/4/2014 0:00,1,57.15,490.14
10656,47,9.5,6,0.1,GREAL,9/4/2014 0:00,1,57.15,51.3
10657,15,15.5,50,0,SAVEA,9/4/2014 0:00,2,352.69,775
10657,41,9.65,24,0,SAVEA,9/4/2014 0:00,2,352.69,231.6
10657,46,12,45,0,SAVEA,9/4/2014 0:00,2,352.69,540
10657,47,9.5,10,0,SAVEA,9/4/2014 0:00,2,352.69,95
10657,56,38,45,0,SAVEA,9/4/2014 0:00,2,352.69,1710
10657,60,34,30,0,SAVEA,9/4/2014 0:00,2,352.69,1020
10658,21,10,60,0,QUICK,9/5/2014 0:00,1,364.15,600
